,mass_1,mass_2,dec,ra,time_jitter,phase,geocent_time,a_1,a_2,tilt_1,tilt_2,phi_12,phi_jl,theta_jn,psi,luminosity_distance,log_likelihood,log_prior,reference_frequency,waveform_approximant,minimum_frequency,H1_log_likelihood,L1_log_likelihood,V1_log_likelihood,H1_matched_filter_snr,H1_optimal_snr,L1_matched_filter_snr,L1_optimal_snr,V1_matched_filter_snr,V1_optimal_snr,chirp_mass,total_mass,symmetric_mass_ratio,mass_ratio,iota,spin_1x,spin_1y,spin_1z,spin_2x,spin_2y,spin_2z,phi_1,phi_2,chi_eff,chi_1_in_plane,chi_2_in_plane,chi_p,cos_tilt_1,cos_tilt_2,redshift,comoving_distance,mass_1_source,mass_2_source,chirp_mass_source,total_mass_source
209,22.445294984493593,42.32351776750372,-1.219323302784031,1.3898092543143064,0.00018720942362104295,1.3,1126259642.4113421,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.2121158931541,-2.7750966728512223,100.0,IMRPhenomPv2,20.0,261.6309855097047,158.13024906851862,143.4205225814002,(23.13467302795347+0.1788242731898279j),22.69453243043461,(18.101471903835474+0.9417277005630738j),18.345507328831374,(17.3509322063926+0.04453591497074348j),18.347881464696645,26.567522536634588,64.76881275199732,0.22645150028092706,1.8856298300709822,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,19.020505973742193,35.86563344713159,22.513748269501285,54.88613942087379
210,42.45647417575833,22.305334936275155,-1.2245963077702622,1.3600547020499152,0.0001368762155294268,1.3,1126259642.4113004,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.2188116920796,-2.789594766493404,100.0,IMRPhenomPv2,20.0,259.7315992873847,158.33557140065662,145.12128077378563,(23.09957145689254-1.758793259144153j),22.49279052223739,(18.12196223247274+0.17009073752460185j),18.202530409897438,(17.39817367929037+1.4158793978683473j),18.448527841961653,26.518430092459802,64.76180911203349,0.22579521262012622,0.525369460590088,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.978302857767595,18.90190156533218,22.472146538343946,54.88020442309978
211,42.385037494503216,22.290160297548592,-1.1975017848198308,1.3772837441447854,9.782388899989624e-05,1.3,1126259642.4116168,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.222657646517,-2.717521183666274,100.0,IMRPhenomPv2,20.0,261.8383669886262,157.90978250579042,143.44415136764187,(23.113958191952808-1.7739498378297827j),22.33982375624982,(18.028120569342498-1.7264500834352732j),18.155770904853586,(17.382854693894746+1.2681827834328914j),18.139514356137557,26.487922978182365,64.6751977920518,0.2258656731244677,0.5258969111550116,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.917766258738894,18.88904233105848,22.446294316318948,54.80680858979737
212,42.35196583975384,22.433943010763233,-1.1925929917250886,1.395701462977672,4.595444589459654e-05,1.3,1126259642.411725,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.2306952396872,-2.705077664821828,100.0,IMRPhenomPv2,20.0,260.7809896321367,157.6641044949867,144.75524405820326,(23.09140932557923-0.0032309869794348595j),22.49115805371318,(18.133833574607465-0.9524015353073316j),18.267908886208655,(17.396292244438172+0.9874187215189253j),18.086704200544386,26.568767015322038,64.78590885051707,0.22636958499265916,0.5297025194921536,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.889740803642106,19.010886127609574,22.51480286086777,54.90062693125168
213,42.38563175567656,22.29412572967648,-1.2155188662685639,1.371746846265876,-0.0001297148962424216,1.3,1126259642.4113922,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.242007158219,-2.7647824795928484,100.0,IMRPhenomPv2,20.0,262.0843758437807,157.25745879012035,143.86981491425058,(23.13977814221212-1.3683128195554617j),22.469724894028513,(18.11791991711723-0.2305938701453153j),18.201445697704827,(17.3869971710467+0.975005813918266j),18.31963769338372,26.49059954121032,64.67975748535304,0.22587717163236523,0.5259830939452897,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.91826984526807,18.8924027023759,22.44856247911643,54.81067254764396
214,42.39289098224834,22.204246975245148,-1.2163834645145164,1.3861140562007033,-0.00011756325598001366,1.3,1126259642.411501,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.2534317290202,-2.7671158965012514,100.0,IMRPhenomPv2,20.0,261.7951418603904,156.19952253243326,145.2284137845896,(23.15791322745871+0.21728861061129567j),22.523479658954663,(18.018654476721014+0.8210990410239059j),18.222326741203922,(17.41097164153568+0.5742208903868703j),18.235416221723195,26.43594227196383,64.59713795749349,0.2255810067034627,0.5237728888209815,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.92442143126721,18.816237992277205,22.40224502519437,54.740659423544415
215,42.38126925453247,22.228060213714148,-1.2113967739988225,1.3949722861198004,-9.566827794385574e-05,1.3,1126259642.4114687,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.2829654386043,-2.7537420381261795,100.0,IMRPhenomPv2,20.0,261.7959354128944,157.04322772709165,144.41344246908994,(23.162038906985746-0.9083152391240966j),22.5473513715287,(18.075428438363506-0.45142354889836184j),18.246201206171953,(17.29898456091784-1.0254324628564986j),18.170193638744056,26.447599969166774,64.60932946824661,0.22567583390303073,0.524478398233365,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.91457299124458,18.836417715683233,22.41212394634207,54.750990706927816
216,22.45896066769263,42.25000800716857,-1.2022377435571965,1.3881657912279384,-0.0001531581374107922,1.3,1126259642.4115303,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.2835069500061,-2.7296982649538917,100.0,IMRPhenomPv2,20.0,261.9062930974528,158.29203833552853,143.05481550061063,(23.162640150700085+0.26349845218663454j),22.52875052432677,(18.14999155690217-0.0033135102110685047j),18.274282355248452,(17.314137863024378+1.2845732125609446j),18.205593861791325,26.55442944315644,64.7089686748612,0.22661439511937234,1.8812094037791114,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,19.032086494697793,35.80334008736291,22.50265297033556,54.835426582060705
217,22.25641559258988,42.45885371450819,-1.2095455553209442,1.3824030823790014,-5.002342308015853e-06,1.3,1126259642.4115121,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.2857425263138,-2.748828688738299,100.0,IMRPhenomPv2,20.0,260.56738641976943,157.111949557799,145.5760465866537,(23.10391598436038-1.6695229710286061j),22.472227458240724,(18.084837638890146-1.0131691017535427j),18.2102599818603,(17.4294569215682+0.0588249608535361j),18.2177237798719,26.48821786767603,64.71526930709807,0.22563681552962084,1.9077130159559281,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.860446522329177,35.980319317388094,22.44654421044508,54.84076583971727
218,22.239312704106304,42.331410562741745,-1.196551445710743,1.4013173902560092,0.00010446695397570567,1.3,1126259642.411741,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.2871103597744,-2.715098123350148,100.0,IMRPhenomPv2,20.0,261.31127848263736,157.22324078545654,144.72223086145013,(23.121290654470815+0.7418957625070729j),22.45844805641447,(18.069812271953374-0.18863263316568618j),18.21714253341752,(17.38689405418268+0.46088330970112257j),18.016783031238706,26.440114454275232,64.57072326684805,0.22579420917197812,1.9034495861432625,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.84595325802613,35.87232192946511,22.405780599961037,54.71827518749124
219,22.18224154078234,42.411958409480434,-1.2119952719034197,1.3831418355353975,-0.00014874108143893758,1.3,1126259642.411528,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.2874490426051,-2.755336434128533,100.0,IMRPhenomPv2,20.0,261.6264145359345,157.05123995141452,144.57943442223217,(23.16932680486894-0.6357851791351128j),22.454830142801526,(18.06025067601496-0.0596586744967951j),18.186310975750185,(17.413330662927443+0.5030509323949187j),18.20028957852338,26.42758932399011,64.59419995026278,0.22547931656132403,1.911978026724914,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.797590231223328,35.9405794774779,22.395166601990656,54.73816970870123
220,22.38356574969525,42.34219654451027,-1.1856837415831314,1.3919485246343257,0.00021556040280899932,1.3,1126259642.411792,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.2911810369875,-2.6878615653630353,100.0,IMRPhenomPv2,20.0,260.94173776368,157.80220361633798,144.5168800415234,(23.13919345245752-0.5961299983914142j),22.37770172275119,(18.055927882936963-1.7530267511252133j),18.209047273513868,(17.376900919780574+1.3078058750888404j),18.013727057326427,26.534209788429166,64.72576229420552,0.2262290165518932,1.8916644925121797,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.968195621837815,35.88146214485558,22.485518507910683,54.8496577666934
221,42.223957352924444,22.506895729374712,-1.213701838040269,1.3824342826185911,0.00019290761052993675,1.3,1126259642.4112866,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.2997729853062,-2.7598987019156764,100.0,IMRPhenomPv2,20.0,261.89806711454463,158.6899519242815,142.6813937172377,(23.134967749358786-0.5649007485875716j),22.617114692742284,(18.155125089511746+0.17317688699394052j),18.31265162518212,(17.255786553382002+0.47688043381118894j),18.346283310525315,26.576785654837426,64.73085308229915,0.22680460700597072,0.5330361515206457,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.781264341643706,19.072707441212668,22.521597985677182,54.85397178285637
222,42.511889403703634,22.092209794205708,-1.221101357968665,1.3673113578467253,-0.00015466641717418867,1.3,1126259642.4114673,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.311669919435,-2.779958870286527,100.0,IMRPhenomPv2,20.0,261.39408453403826,156.25680515185599,145.6304201340166,(23.139002185599793-1.3657196738937232j),22.398837331281637,(18.01756199556979+0.1341833600269784j),18.12988902171084,(17.428188628304888+1.118202755155778j),18.302078767311205,26.399622973635026,64.60409919790933,0.22502429792332676,0.5196713226366513,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,36.02526261814936,18.72129587310639,22.371467464404798,54.74655849125575
223,42.42744156621685,22.096563528161884,-1.221269011421784,1.3725308369349765,-0.00018000197704695717,1.3,1126259642.4114559,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.3145839954151,-2.7804187140252017,100.0,IMRPhenomPv2,20.0,262.329105391712,155.86283226172338,145.09228684964407,(23.181045998862256-0.4191034328582192j),22.42723855316245,(17.98288502489409+0.8243624433859512j),18.145651418183167,(17.397110556380024+1.1561347232843602j),18.280510830398065,26.377806941404536,64.52400509437874,0.22517955033390402,0.5208082955856671,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.953700154902755,18.72498529767304,22.35298020586576,54.6786854525758
224,22.415267802208618,42.24680225655047,-1.2177667940829444,1.3792254520002543,0.00016844008768409193,1.3,1126259642.4112687,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.3213147910778,-2.77086221093609,100.0,IMRPhenomPv2,20.0,262.2915852876545,158.06063539698656,142.93873390972303,(23.152328541329943-0.5863230340815093j),22.58783292522392,(18.126194455531785+0.45504003904583157j),18.279015952660156,(17.275118986792496+0.485443797098459j),18.35451500860505,26.526059749456493,64.66207005875908,0.22648454216233482,1.8847333268259152,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.99506045384947,35.800623482443086,22.478612033076068,54.79568393629255
225,22.263659425011262,42.44989991654099,-1.2343032834941636,1.361842503281613,4.11805725628419e-05,1.3,1126259642.4111774,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.3330476442655,-2.816920830636959,100.0,IMRPhenomPv2,20.0,261.1286638132334,157.12812361988148,145.04590479474544,(23.12255697482996-1.5811781827721523j),22.573505950537946,(18.062776053264244+0.9011991532932052j),18.23239145404674,(17.416438797907045+0.5853169537549683j),18.501326345467604,26.490177895346655,64.71355934155225,0.22567458154037617,1.9066901404740437,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.866585063076307,35.97273172418246,22.448205169592356,54.83931678725877
226,42.30189991118972,22.252438827187078,-1.1915995062423252,1.390113096532118,0.00016016714528081414,1.3,1126259642.4117982,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.3386527237394,-2.702580880222235,100.0,IMRPhenomPv2,20.0,262.0751250194951,157.1814222882877,144.05174520888602,(23.160465289017463+0.7169068500040697j),22.344205237136997,(18.071726457853323-0.344824178735851j),18.161698952788974,(17.311359329761114+2.0246684575329232j),18.016026079428592,26.43975375985037,64.5543387383768,0.22588459598509786,0.5260387565075026,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.84731412606925,18.8570765470113,22.40547494167196,54.70439067308055
227,42.370121505364786,22.44542738954359,-1.2159238041533715,1.3907285477280105,-0.0002297194395179215,1.3,1126259642.411398,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.3417385280815,-2.765874573391442,100.0,IMRPhenomPv2,20.0,260.7962887976477,158.22419252200146,144.2908973365178,(23.105216214570472-0.22212836222689775j),22.674750680748602,(18.123139618132356+0.3858909792378701j),18.339804658272673,(17.379139336345432-0.07545026042981985j),18.31896040880522,26.581330336003788,64.81554889490837,0.22637537476676714,0.5297465900989123,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.90512620830927,19.020618175922923,22.525449221997903,54.92574438423219
228,42.51735446679009,22.266369519623893,-1.22483987860861,1.3627991892280793,0.0002356584024954902,1.3,1126259642.411335,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.3504825094943,-2.7902702442134304,100.0,IMRPhenomPv2,20.0,260.63350275838974,157.27172900845375,145.41489144833488,(23.073714218866254-2.0078199740686684j),22.49839060718584,(18.097265779988046-0.0716975327248965j),18.20288502585831,(17.440231741393404+0.9786259641006463j),18.427437408474056,26.51161630693287,64.78372398641397,0.22557129234836704,0.5237007287698473,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,36.029893800994344,18.868881641080943,22.466372426290242,54.898775442075284
229,42.41396656333857,22.402188896012287,-1.206229365941202,1.3937509722849653,-7.594322306792855e-05,1.3,1126259642.4115832,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.3673126094966,-2.7400955483752396,100.0,IMRPhenomPv2,20.0,260.0758885503415,158.1875042927751,145.07355955630155,(23.05773963416124-0.10919797585801537j),22.589131790160188,(18.115370227388173-0.1951741196603897j),18.3000608326069,(17.428514540667855+0.35270564251075137j),18.207768299321778,26.56702676239938,64.81615545935085,0.2261688603247772,0.5281795293198562,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.942281219534806,18.983977177215806,22.513328142396297,54.92625839675061
230,42.31438859702466,22.512811881339044,-1.1984364359559032,1.3823931793686803,-6.690712155321915e-06,1.3,1126259642.4116085,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.4047697270731,-2.7199108680985935,100.0,IMRPhenomPv2,20.0,260.83754033239245,159.0930964587472,143.44377276696974,(23.115245203706166-0.06055505850770247j),22.49142526120473,(18.171687932180483-0.4424751553346375j),18.267365272270652,(17.302427890103605+2.1243753709754474j),18.220640585166986,26.607203670735405,64.82720047836371,0.22667481916301144,0.5320367994853182,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.857897240423135,19.07772088406815,22.54737470429445,54.935618124491285
231,42.31436382477577,22.519390246865136,-1.2046455505152927,1.3876378740054007,-0.00017521826563368648,1.3,1126259642.4115596,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.4057236458334,-2.735955209037928,100.0,IMRPhenomPv2,20.0,260.7376006213028,158.84624958900858,143.79151327703786,(23.076265880596242+0.633446393202955j),22.58557447696437,(18.155402710106962+0.391266976504263j),18.312268558951676,(17.341496054225395+1.6926346025261665j),18.259831700440735,26.61132088855376,64.8337540716409,0.22669508502190397,0.5321925750820259,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.85787624801879,19.08329549740573,22.550863701260777,54.94117174542451
232,22.240235928627353,42.36025351349752,-1.2165028543162153,1.3808295389693537,0.00023913689119735987,1.3,1126259642.411448,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.4064412247831,-2.7674385981700267,100.0,IMRPhenomPv2,20.0,261.97760463301995,157.53561152933852,143.86286499281923,(23.185480714949353-0.10405935148090484j),22.506188428948548,(18.0600271505855+0.6744933919782697j),18.215191286552262,(17.384961494706612+0.8496685725368186j),18.269199606838974,26.449142877609905,64.60048944212487,0.22574925395149884,1.9046674526942373,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.846735613416417,35.896763912407614,22.413431431909974,54.74349952582403
233,42.347436311709686,22.208508354086195,-1.209741689135661,1.38116120446085,-0.00014804534545718632,1.3,1126259642.411524,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.4074981321959,-2.749347946679104,100.0,IMRPhenomPv2,20.0,262.1025032696434,157.06398296107426,144.2106516877142,(23.189863948913096-0.3488426445031882j),22.42868544964348,(18.06594873949168+0.07246598224116632j),18.17604997994957,(17.370528166673193+1.0104337020718248j),18.1950902027919,26.425344630400005,64.55594466579588,0.22567010559819545,0.5244357224039373,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.88590240832222,18.819849153625654,22.39326441233936,54.705751561947864
234,42.48813712400035,22.125220645453467,-1.2120279232364173,1.3723948308923946,-2.6090679565973036e-05,1.3,1126259642.4114985,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.4372393032403,-2.7554235006267076,100.0,IMRPhenomPv2,20.0,261.52511407750336,156.6436850895834,145.23807993230668,(23.073636722014278-2.321278448360072j),22.363020342566678,(18.027755160567253-1.2110999670705378j),18.126793337139475,(17.435158499053596+0.39155188188955425j),18.21998621092415,26.41366820442862,64.61335776945381,0.22517007845906103,0.5207387789415591,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,36.00513455218728,18.74926980233254,22.383369620130384,54.754404354519814
235,42.482134350880834,22.16430039915448,-1.2071486259087054,1.377065035258165,-3.226550792761741e-05,1.3,1126259642.4116292,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.4423280700129,-2.7425076762750207,100.0,IMRPhenomPv2,20.0,260.78923316756755,156.78265093696564,145.8400837839817,(23.132230131292314-1.1524907334604781j),22.36917177490856,(18.05663087570419-0.6984894433843076j),18.143198094772814,(17.424152245242535+1.2198226103017276j),18.1774851137894,26.436703346385872,64.64643475003531,0.22530519136838378,0.5217322702312607,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,36.000047705163986,18.782386617648893,22.402889971968335,54.782434322812875
236,42.51185545117663,22.225409309472717,-1.2090460408131387,1.3736030395357846,-2.5771768485549672e-05,1.3,1126259642.4116118,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.4452969545542,-2.7475076302678394,100.0,IMRPhenomPv2,20.0,260.42772074400386,157.3370444227724,145.650171556304,(23.100876985129428-1.1941841514070424j),22.399331391538933,(18.076553122658563-0.5879890558226525j),18.16554741810619,(17.408346855496717+1.568045903086883j),18.235778728462577,26.484088333386275,64.73726476064934,0.2254504655071765,0.5228049698982868,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,36.02523384622887,18.834171296556427,22.443044776301694,54.85940514278529
237,42.453872946249746,22.25647063851858,-1.2059186888274027,1.385778387186097,-5.8889125697597335e-05,1.3,1126259642.4116642,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.447462210068,-2.739281839609599,100.0,IMRPhenomPv2,20.0,260.6796871977893,157.28187214537846,145.45554269962796,(23.093798275016017-0.0963096049395722j),22.461113619644582,(18.07234703018992-0.09630384990848494j),18.209495689897917,(17.425176098112406+1.2337772035897177j),18.17330364852637,26.48679597289945,64.71034358476832,0.22564525260150528,0.5242506535669239,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.97609853381278,18.860493169139403,22.445339273815346,54.836591702952184
238,22.45968561453017,42.3828115689453,-1.2205959857112303,1.3631763040581804,0.00014971435483948994,1.3,1126259642.411308,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.4490435247782,-2.7785741715723615,100.0,IMRPhenomPv2,20.0,260.3331813847075,159.0103050091282,144.07519689960742,(23.106440028547635-1.0760690185606163j),22.5486296339767,(18.158045393163253+0.4112662013243248j),18.258169101208974,(17.33076864010539+1.954726319983794j),18.466755054615305,26.594027610849345,64.84249718347547,0.22639872277836023,1.8870616577787702,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,19.032700826372363,35.9158799734216,22.53620909805286,54.94858079979397
239,22.33481571872496,42.31464543414094,-1.2022605323611226,1.380058051114739,-9.883361246651066e-05,1.3,1126259642.411622,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.4495399370592,-2.7297572738424476,100.0,IMRPhenomPv2,20.0,261.79325312262637,157.497032568383,144.12889497578698,(23.174234726136376+0.3114489439596342j),22.41708368285561,(18.117467641494777+0.12860600644222217j),18.19598696441752,(17.292653489292913+2.263139488536014j),18.186390544821055,26.495423518251652,64.64946115286591,0.22612223053838276,1.8945598641615558,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.926884057167754,35.858114888349256,22.452650395278603,54.78499894551702
240,42.37506909145553,22.437930193402803,-1.2023213341854406,1.3900045473538958,-9.252690588790703e-05,1.3,1126259642.4116051,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.4519429990622,-2.7299147324938735,100.0,IMRPhenomPv2,20.0,260.55916601410587,158.25871256148884,144.60370436053753,(23.089988582514998-0.09721535198293718j),22.54415629907798,(18.145650238941364-0.3599617132868596j),18.283612207651228,(17.4027166604092+1.0024505389933203j),18.19945560425339,26.57807381562646,64.81299928485834,0.22634399305207253,0.5295078137802297,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.90931887277902,19.01426493066236,22.522689593963012,54.92358380344138
241,22.55486269649114,42.256307673920006,-1.2125712311510024,1.3874429191412285,0.0002359036096174495,1.3,1126259642.4113913,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.4594494849231,-2.756873530026488,100.0,IMRPhenomPv2,20.0,261.2135624966698,158.8837222325146,143.33180460080766,(23.11325105425776+0.5871855708547044j),22.66820761673119,(18.14680986895214+0.8810647718982595j),18.350893457114815,(17.31968915934296+1.0681471230295247j),18.341341418927083,26.616384848007556,64.81117037041115,0.2268986988989271,1.8734899095836137,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,19.11335542490861,35.80867852685151,22.555154982400467,54.92203395176012
242,42.279626832099346,22.250624996340754,-1.2045607039086157,1.3847025613336468,-8.431617682803908e-05,1.3,1126259642.41156,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.4698107057918,-2.73573396054985,100.0,IMRPhenomPv2,20.0,262.65818977998066,157.08087584339074,143.70038485281458,(23.19479671480751+0.09556807416299132j),22.420247947759513,(18.064625522365446+0.06489357657811051j),18.182960232108737,(17.32431241952344+1.2301523448071008j),18.15045426356318,26.432080233133014,64.5302518284401,0.22591581794054172,0.5262729750359986,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.8284395586294,18.855539477417352,22.398972271029052,54.68397903604675
243,42.2159437149398,22.380349507853804,-1.1986624638494996,1.392677845448593,-3.1959678389325885e-05,1.3,1126259642.4115953,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.4707463665801,-2.7204897584040593,100.0,IMRPhenomPv2,20.0,262.3843387372218,157.886104840882,143.1699425523573,(23.17755766600452+0.6983510330080492j),22.48181107637534,(18.105883191474472+0.06524889999120374j),18.24239645453041,(17.29209262744614+1.2027332090881973j),18.120398489338704,26.495035181710303,64.5962932227936,0.22642697894376776,0.5301397419651577,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.77447345521234,18.96547012648565,22.452321312612966,54.739943581697986
244,42.487380997456626,22.325686390107737,-1.215732596934034,1.368605903043895,-0.0001418865435597173,1.3,1126259642.4113817,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,575.4711797810612,-2.7653587296415685,100.0,IMRPhenomPv2,20.0,260.5294108515248,157.90905287024916,145.00235591380056,(23.00895937883037-2.585124806683444j),22.478845036122028,(18.11174433332288-1.1527747662567123j),18.212242847696086,(17.4368100153502+0.5263792616576201j),18.354160151511092,26.540332137346663,64.81306738756436,0.22580815887977895,0.5254662882478963,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,36.00449379832542,18.919147716450464,22.49070668539906,54.92364151477588
